year,fips,value
2015,37063000101,23
2017,37063000101,23
2018,37063000101,20
2019,37063000101,26
2015,37063000102,35
2017,37063000102,22
2018,37063000102,18
2019,37063000102,28
2015,37063000200,15
2019,37063000200,14
2015,37063000302,12
2015,37063000500,19
2017,37063000500,24
2018,37063000500,19
2019,37063000500,27
2015,37063000600,23
2017,37063000600,23
2018,37063000600,13
2019,37063000600,15
2015,37063000700,23
2017,37063000700,24
2018,37063000700,20
2019,37063000700,19
2015,37063000900,11
2017,37063000900,13
2019,37063000900,11
2015,37063001001,33
2017,37063001001,34
2018,37063001001,25
2019,37063001001,24
2015,37063001002,33
2017,37063001002,33
2018,37063001002,26
2019,37063001002,38
2015,37063001100,34
2017,37063001100,30
2018,37063001100,21
2019,37063001100,28
2019,37063001301,13
2015,37063001303,23
2017,37063001303,15
2019,37063001303,15
2015,37063001304,27
2017,37063001304,26
2018,37063001304,20
2019,37063001304,23
2015,37063001400,27
2017,37063001400,24
2018,37063001400,15
2019,37063001400,20
2015,37063001502,19
2017,37063001502,20
2018,37063001502,18
2019,37063001502,25
2015,37063001601,42
2017,37063001601,42
2018,37063001601,42
2019,37063001601,48
2015,37063001603,35
2017,37063001603,40
2018,37063001603,35
2019,37063001603,45
2015,37063001604,38
2017,37063001604,34
2018,37063001604,31
2019,37063001604,32
2015,37063001705,34
2017,37063001705,26
2018,37063001705,24
2019,37063001705,34
2015,37063001706,11
2017,37063001706,13
2018,37063001706,11
2019,37063001706,13
2015,37063001707,50
2017,37063001707,47
2018,37063001707,43
2019,37063001707,49
2015,37063001708,34
2017,37063001708,31
2018,37063001708,32
2019,37063001708,35
2015,37063001709,64
2017,37063001709,65
2018,37063001709,60
2019,37063001709,72
2015,37063001710,25
2017,37063001710,17
2018,37063001710,17
2019,37063001710,19
2015,37063001711,25
2017,37063001711,23
2018,37063001711,21
2019,37063001711,27
2015,37063001801,46
2017,37063001801,45
2018,37063001801,34
2019,37063001801,44
2015,37063001802,46
2017,37063001802,38
2018,37063001802,37
2019,37063001802,48
2015,37063001806,32
2017,37063001806,31
2018,37063001806,27
2019,37063001806,41
2015,37063001807,37
2017,37063001807,38
2018,37063001807,37
2019,37063001807,46
2015,37063001808,24
2017,37063001808,20
2018,37063001808,19
2019,37063001808,30
2015,37063001809,27
2017,37063001809,25
2018,37063001809,23
2019,37063001809,33
2015,37063001900,18
2017,37063001900,24
2018,37063001900,20
2019,37063001900,31
2015,37063002007,33
2017,37063002007,26
2018,37063002007,23
2019,37063002007,27
2015,37063002009,56
2017,37063002009,54
2018,37063002009,47
2019,37063002009,54
2019,37063002013,13
2015,37063002015,27
2017,37063002015,29
2018,37063002015,18
2019,37063002015,26
2015,37063002016,11
2019,37063002016,12
2015,37063002017,33
2017,37063002017,31
2018,37063002017,31
2019,37063002017,41
2015,37063002018,25
2017,37063002018,21
2018,37063002018,19
2019,37063002018,27
2015,37063002020,12
2017,37063002020,14
2018,37063002020,11
2019,37063002020,19
2015,37063002021,12
2017,37063002021,12
2018,37063002021,11
2019,37063002021,12
2015,37063002022,20
2017,37063002022,17
2018,37063002022,15
2019,37063002022,21
2015,37063002024,13
2019,37063002024,18
2015,37063002025,24
2017,37063002025,24
2018,37063002025,23
2019,37063002025,25
2015,37063002026,29
2017,37063002026,27
2018,37063002026,24
2019,37063002026,35
2015,37063002027,38
2017,37063002027,36
2018,37063002027,38
2019,37063002027,42
2015,37063002028,18
2017,37063002028,20
2018,37063002028,16
2019,37063002028,22
2015,37063002100,40
2017,37063002100,34
2018,37063002100,23
2019,37063002100,39
2017,37063002300,11
2019,37063002300,15
